Economy;Economy Code;ISO Code;Region;Income Group;Report Year;WORKPLACE SCORE;Can a woman get a job in the same way as a man?;Score;Legal Basis;Does the law prohibit discrimination in employment based on gender?;Score;Legal Basis;Is there legislation on sexual harassment in employment?;Score;Legal Basis;Are there criminal penalties or civil remedies for sexual harassment in employment?;Score;Legal Basis - Criminal Penalties;Legal Basis - Civil Remedies
Albania;ALB;ALB;Europe & Central Asia;Upper middle income;2018;100;Yes;1;Family Code, Arts. 1 and 50;Yes;1;Law No. 7961 of 12 July 1995, Art. 9;Yes;1;"Labor Code, Art. 32(2); Law on Protection from Discrimination, Arts. 3(5) and 12(2)";Yes;1;"Labor Code, Arts. 32(2) and 202(7); Criminal Code, Art. 108/a";"Law on Gender Equality in Society, Art. 29; Law on Protection from Discrimination, Art. 38"
Albania;ALB;ALB;Europe & Central Asia;Upper middle income;2019;100;Yes;1;Family Code, Arts. 1 and 50;Yes;1;Law No. 7961 of 12 July 1995, Art. 9;Yes;1;"Labor Code, Art. 32(2); Law on Protection from Discrimination, Arts. 3(5) and 12(2)";Yes;1;"Labor Code, Arts. 32(2) and 202(7); Criminal Code, Art. 108/a";"Law on Gender Equality in Society, Art. 29; Law on Protection from Discrimination, Art. 38"
Albania;ALB;ALB;Europe & Central Asia;Upper middle income;2020;100;Yes;1;Family Code, Arts. 1 and 50;Yes;1;Law No. 7961 of 12 July 1995, Art. 9;Yes;1;"Labor Code, Art. 32(2); Law on Protection from Discrimination, Arts. 3(5) and 12(2)";Yes;1;"Labor Code, Arts. 32(2) and 202(7); Criminal Code, Art. 108/a";"Law on Gender Equality in Society, Art. 29; Law on Protection from Discrimination, Art. 38"
Albania;ALB;ALB;Europe & Central Asia;Upper middle income;2021;100;Yes;1;Family Code, Arts. 1 and 50;Yes;1;Law No. 7961 of 12 July 1995, Art. 9;Yes;1;"Labor Code, Art. 32(2); Law on Protection from Discrimination, Arts. 3(5) and 12(2)";Yes;1;"Labor Code, Arts. 32(2) and 202(7); Criminal Code, Art. 108/a";"Law on Gender Equality in Society, Art. 29; Law on Protection from Discrimination, Art. 38"
Albania;ALB;ALB;Europe & Central Asia;Upper middle income;2022;100;Yes;1;Family Code, Arts. 1 and 50;Yes;1;Law No. 7961 of 12 July 1995, Art. 9;Yes;1;"Labor Code, Art. 32(2); Law on Protection from Discrimination, Art. 12(2)";Yes;1;"Labor Code, Arts. 32(2) and 202(7); Criminal Code, Art. 108/a";"Law on Gender Equality in Society, Art. 29; Law on Protection from Discrimination, Art. 38"
Albania;ALB;ALB;Europe & Central Asia;Upper middle income;2023;100;Yes;1;Family Code, Arts. 1 and 50;Yes;1;Law No. 7961 of 12 July 1995, Art. 9;Yes;1;"Labor Code, Art. 32(2); Law on Protection from Discrimination, Art. 12(2)";Yes;1;"Labor Code, Arts. 32(2) and 202(7); Criminal Code, Art. 108/a";"Law on Gender Equality in Society, Art. 29; Law on Protection from Discrimination, Art. 38"
Algeria;DZA;DZA;Middle East & North Africa;Lower middle income;1971;25;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Algeria;DZA;DZA;Middle East & North Africa;Lower middle income;1972;25;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Algeria;DZA;DZA;Middle East & North Africa;Lower middle income;1973;25;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Algeria;DZA;DZA;Middle East & North Africa;Lower middle income;1974;25;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Algeria;DZA;DZA;Middle East & North Africa;Lower middle income;1975;25;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Algeria;DZA;DZA;Middle East & North Africa;Lower middle income;1976;25;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Algeria;DZA;DZA;Middle East & North Africa;Lower middle income;1977;25;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Algeria;DZA;DZA;Middle East & North Africa;Lower middle income;1978;25;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Algeria;DZA;DZA;Middle East & North Africa;Lower middle income;1979;25;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Algeria;DZA;DZA;Middle East & North Africa;Lower middle income;1980;25;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Algeria;DZA;DZA;Middle East & North Africa;Lower middle income;1981;25;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Algeria;DZA;DZA;Middle East & North Africa;Lower middle income;1982;25;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Algeria;DZA;DZA;Middle East & North Africa;Lower middle income;1983;25;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Algeria;DZA;DZA;Middle East & North Africa;Lower middle income;1984;25;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Algeria;DZA;DZA;Middle East & North Africa;Lower middle income;1985;25;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Algeria;DZA;DZA;Middle East & North Africa;Lower middle income;1986;25;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Algeria;DZA;DZA;Middle East & North Africa;Lower middle income;1987;25;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Algeria;DZA;DZA;Middle East & North Africa;Lower middle income;1988;25;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Algeria;DZA;DZA;Middle East & North Africa;Lower middle income;1989;25;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Algeria;DZA;DZA;Middle East & North Africa;Lower middle income;1990;25;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Algeria;DZA;DZA;Middle East & North Africa;Lower middle income;1991;25;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Algeria;DZA;DZA;Middle East & North Africa;Lower middle income;1992;25;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Algeria;DZA;DZA;Middle East & North Africa;Lower middle income;1993;25;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Algeria;DZA;DZA;Middle East & North Africa;Lower middle income;1994;25;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Algeria;DZA;DZA;Middle East & North Africa;Lower middle income;1995;25;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Algeria;DZA;DZA;Middle East & North Africa;Lower middle income;1996;25;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Algeria;DZA;DZA;Middle East & North Africa;Lower middle income;1997;25;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Algeria;DZA;DZA;Middle East & North Africa;Lower middle income;1998;25;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Algeria;DZA;DZA;Middle East & North Africa;Lower middle income;1999;25;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Algeria;DZA;DZA;Middle East & North Africa;Lower middle income;2000;25;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Algeria;DZA;DZA;Middle East & North Africa;Lower middle income;2001;25;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Algeria;DZA;DZA;Middle East & North Africa;Lower middle income;2002;25;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Algeria;DZA;DZA;Middle East & North Africa;Lower middle income;2003;25;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Algeria;DZA;DZA;Middle East & North Africa;Lower middle income;2004;25;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Algeria;DZA;DZA;Middle East & North Africa;Lower middle income;2005;25;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Algeria;DZA;DZA;Middle East & North Africa;Lower middle income;2006;75;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;Yes;1;Loi n° 15-19 du 30 décembre 2015, Art. 6(341.Bis);Yes;1;Loi n° 15-19 du 30 décembre 2015, Art. 6(341. Bis);No applicable provisions could be located
Algeria;DZA;DZA;Middle East & North Africa;Lower middle income;2007;75;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;Yes;1;Loi n° 15-19 du 30 décembre 2015, Art. 6(341.Bis);Yes;1;Loi n° 15-19 du 30 décembre 2015, Art. 6(341. Bis);No applicable provisions could be located
Algeria;DZA;DZA;Middle East & North Africa;Lower middle income;2008;75;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;Yes;1;Loi n° 15-19 du 30 décembre 2015, Art. 6(341.Bis);Yes;1;Loi n° 15-19 du 30 décembre 2015, Art. 6(341. Bis);No applicable provisions could be located
Algeria;DZA;DZA;Middle East & North Africa;Lower middle income;2009;75;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;Yes;1;Loi n° 15-19 du 30 décembre 2015, Art. 6(341.Bis);Yes;1;Loi n° 15-19 du 30 décembre 2015, Art. 6(341. Bis);No applicable provisions could be located
