Economy;Economy Code;ISO Code;Region;Income Group;Report Year;ENTREPRENEURSHIP SCORE;Does the law prohibit discrimination in access to credit based on gender?;Score;Legal Basis;Can a woman sign a contract in the same way as a man?;Score;Legal Basis;Can a woman register a business in the same way as a man?;Score;Legal Basis;Can a woman open a bank account in the same way as a man?;Score;Legal Basis
Algeria;DZA;DZA;Middle East & North Africa;Lower middle income;1987;75;No;0;No applicable provisions could be located;Yes;1;No restrictions could be located;Yes;1;Code de commerce, Arts. 7-8;Yes;1;No restrictions could be located
Algeria;DZA;DZA;Middle East & North Africa;Lower middle income;1988;75;No;0;No applicable provisions could be located;Yes;1;No restrictions could be located;Yes;1;Code de commerce, Arts. 7-8;Yes;1;No restrictions could be located
Algeria;DZA;DZA;Middle East & North Africa;Lower middle income;1989;75;No;0;No applicable provisions could be located;Yes;1;No restrictions could be located;Yes;1;Code de commerce, Arts. 7-8;Yes;1;No restrictions could be located
Algeria;DZA;DZA;Middle East & North Africa;Lower middle income;1990;75;No;0;No applicable provisions could be located;Yes;1;No restrictions could be located;Yes;1;Code de commerce, Arts. 7-8;Yes;1;No restrictions could be located
Algeria;DZA;DZA;Middle East & North Africa;Lower middle income;1991;75;No;0;No applicable provisions could be located;Yes;1;No restrictions could be located;Yes;1;Code de commerce, Arts. 7-8;Yes;1;No restrictions could be located
Algeria;DZA;DZA;Middle East & North Africa;Lower middle income;1992;75;No;0;No applicable provisions could be located;Yes;1;No restrictions could be located;Yes;1;Code de commerce, Arts. 7-8;Yes;1;No restrictions could be located
Algeria;DZA;DZA;Middle East & North Africa;Lower middle income;1993;75;No;0;No applicable provisions could be located;Yes;1;No restrictions could be located;Yes;1;Code de commerce, Arts. 7-8;Yes;1;No restrictions could be located
Algeria;DZA;DZA;Middle East & North Africa;Lower middle income;1994;75;No;0;No applicable provisions could be located;Yes;1;No restrictions could be located;Yes;1;Code de commerce, Arts. 7-8;Yes;1;No restrictions could be located
Algeria;DZA;DZA;Middle East & North Africa;Lower middle income;1995;75;No;0;No applicable provisions could be located;Yes;1;No restrictions could be located;Yes;1;Code de commerce, Arts. 7-8;Yes;1;No restrictions could be located
Algeria;DZA;DZA;Middle East & North Africa;Lower middle income;1996;75;No;0;No applicable provisions could be located;Yes;1;No restrictions could be located;Yes;1;Code de commerce, Arts. 7-8;Yes;1;No restrictions could be located
Algeria;DZA;DZA;Middle East & North Africa;Lower middle income;1997;75;No;0;No applicable provisions could be located;Yes;1;No restrictions could be located;Yes;1;Code de commerce, Arts. 7-8;Yes;1;No restrictions could be located
Algeria;DZA;DZA;Middle East & North Africa;Lower middle income;1998;75;No;0;No applicable provisions could be located;Yes;1;No restrictions could be located;Yes;1;Code de commerce, Arts. 7-8;Yes;1;No restrictions could be located
Algeria;DZA;DZA;Middle East & North Africa;Lower middle income;1999;75;No;0;No applicable provisions could be located;Yes;1;No restrictions could be located;Yes;1;Code de commerce, Arts. 7-8;Yes;1;No restrictions could be located
Algeria;DZA;DZA;Middle East & North Africa;Lower middle income;2000;75;No;0;No applicable provisions could be located;Yes;1;No restrictions could be located;Yes;1;Code de commerce, Arts. 7-8;Yes;1;No restrictions could be located
Algeria;DZA;DZA;Middle East & North Africa;Lower middle income;2001;75;No;0;No applicable provisions could be located;Yes;1;No restrictions could be located;Yes;1;Code de commerce, Arts. 7-8;Yes;1;No restrictions could be located
Algeria;DZA;DZA;Middle East & North Africa;Lower middle income;2002;75;No;0;No applicable provisions could be located;Yes;1;No restrictions could be located;Yes;1;Code de commerce, Arts. 7-8;Yes;1;No restrictions could be located
Algeria;DZA;DZA;Middle East & North Africa;Lower middle income;2003;75;No;0;No applicable provisions could be located;Yes;1;No restrictions could be located;Yes;1;Code de commerce, Arts. 7-8;Yes;1;No restrictions could be located
Algeria;DZA;DZA;Middle East & North Africa;Lower middle income;2004;75;No;0;No applicable provisions could be located;Yes;1;No restrictions could be located;Yes;1;Code de commerce, Arts. 7-8;Yes;1;No restrictions could be located
Algeria;DZA;DZA;Middle East & North Africa;Lower middle income;2005;75;No;0;No applicable provisions could be located;Yes;1;No restrictions could be located;Yes;1;Code de commerce, Arts. 7-8;Yes;1;No restrictions could be located
Algeria;DZA;DZA;Middle East & North Africa;Lower middle income;2006;75;No;0;No applicable provisions could be located;Yes;1;No restrictions could be located;Yes;1;Code de commerce, Arts. 7-8;Yes;1;No restrictions could be located
Algeria;DZA;DZA;Middle East & North Africa;Lower middle income;2007;75;No;0;No applicable provisions could be located;Yes;1;No restrictions could be located;Yes;1;Code de commerce, Arts. 7-8;Yes;1;No restrictions could be located
Algeria;DZA;DZA;Middle East & North Africa;Lower middle income;2008;75;No;0;No applicable provisions could be located;Yes;1;No restrictions could be located;Yes;1;Code de commerce, Arts. 7-8;Yes;1;No restrictions could be located
Algeria;DZA;DZA;Middle East & North Africa;Lower middle income;2009;75;No;0;No applicable provisions could be located;Yes;1;No restrictions could be located;Yes;1;Code de commerce, Arts. 7-8;Yes;1;No restrictions could be located
Algeria;DZA;DZA;Middle East & North Africa;Lower middle income;2010;75;No;0;No applicable provisions could be located;Yes;1;No restrictions could be located;Yes;1;Code de commerce, Arts. 7-8;Yes;1;No restrictions could be located
Algeria;DZA;DZA;Middle East & North Africa;Lower middle income;2011;75;No;0;No applicable provisions could be located;Yes;1;No restrictions could be located;Yes;1;Code de commerce, Arts. 7-8;Yes;1;No restrictions could be located
Algeria;DZA;DZA;Middle East & North Africa;Lower middle income;2012;75;No;0;No applicable provisions could be located;Yes;1;No restrictions could be located;Yes;1;Code de commerce, Arts. 7-8;Yes;1;No restrictions could be located
Algeria;DZA;DZA;Middle East & North Africa;Lower middle income;2013;75;No;0;No applicable provisions could be located;Yes;1;No restrictions could be located;Yes;1;Code de commerce, Arts. 7-8;Yes;1;No restrictions could be located
Algeria;DZA;DZA;Middle East & North Africa;Lower middle income;2014;75;No;0;No applicable provisions could be located;Yes;1;No restrictions could be located;Yes;1;Code de commerce, Arts. 7-8;Yes;1;No restrictions could be located
Algeria;DZA;DZA;Middle East & North Africa;Lower middle income;2015;75;No;0;No applicable provisions could be located;Yes;1;No restrictions could be located;Yes;1;Code de commerce, Arts. 7-8;Yes;1;No restrictions could be located
Algeria;DZA;DZA;Middle East & North Africa;Lower middle income;2016;75;No;0;No applicable provisions could be located;Yes;1;No restrictions could be located;Yes;1;Code de commerce, Arts. 7-8;Yes;1;No restrictions could be located
Algeria;DZA;DZA;Middle East & North Africa;Lower middle income;2017;75;No;0;No applicable provisions could be located;Yes;1;No restrictions could be located;Yes;1;Code de commerce, Arts. 7-8;Yes;1;No restrictions could be located
Algeria;DZA;DZA;Middle East & North Africa;Lower middle income;2018;75;No;0;No applicable provisions could be located;Yes;1;No restrictions could be located;Yes;1;Code de commerce, Arts. 7-8;Yes;1;No restrictions could be located
Algeria;DZA;DZA;Middle East & North Africa;Lower middle income;2019;75;No;0;No applicable provisions could be located;Yes;1;No restrictions could be located;Yes;1;Code de commerce, Arts. 7-8;Yes;1;No restrictions could be located
Algeria;DZA;DZA;Middle East & North Africa;Lower middle income;2020;75;No;0;No applicable provisions could be located;Yes;1;No restrictions could be located;Yes;1;Code de commerce, Arts. 7-8;Yes;1;No restrictions could be located
Algeria;DZA;DZA;Middle East & North Africa;Lower middle income;2021;75;No;0;No applicable provisions could be located;Yes;1;No restrictions could be located;Yes;1;Code de commerce, Arts. 7-8;Yes;1;No restrictions could be located
Algeria;DZA;DZA;Middle East & North Africa;Lower middle income;2022;75;No;0;No applicable provisions could be located;Yes;1;No restrictions could be located;Yes;1;Code de commerce, Arts. 7-8;Yes;1;No restrictions could be located
Algeria;DZA;DZA;Middle East & North Africa;Lower middle income;2023;75;No;0;No applicable provisions could be located;Yes;1;No restrictions could be located;Yes;1;Code de commerce, Arts. 7-8;Yes;1;No restrictions could be located
Angola;AGO;AGO;Sub-Saharan Africa;Lower middle income;1971;0;No;0;No applicable provisions could be located;No;0;Decreto-Law No. 47344 of 1966 (Civil Code), Art. 1676;No;0;Decreto-Law No. 47344 of 1966 (Civil Code), Art. 1686;No;0;Decreto-Law No. 47344 of 1966 (Civil Code), Art. 1680
Angola;AGO;AGO;Sub-Saharan Africa;Lower middle income;1972;0;No;0;No applicable provisions could be located;No;0;Civil Code, Art. 1676;No;0;Civil Code, Art. 1686;No;0;Civil Code, Art. 1680
Angola;AGO;AGO;Sub-Saharan Africa;Lower middle income;1973;0;No;0;No applicable provisions could be located;No;0;Civil Code, Art. 1676;No;0;Civil Code, Art. 1686;No;0;Civil Code, Art. 1680
Angola;AGO;AGO;Sub-Saharan Africa;Lower middle income;1974;0;No;0;No applicable provisions could be located;No;0;Civil Code, Art. 1676;No;0;Civil Code, Art. 1686;No;0;Civil Code, Art. 1680
Angola;AGO;AGO;Sub-Saharan Africa;Lower middle income;1975;0;No;0;No applicable provisions could be located;No;0;Civil Code, Art. 1676;No;0;Civil Code, Art. 1686;No;0;Civil Code, Art. 1680
Angola;AGO;AGO;Sub-Saharan Africa;Lower middle income;1976;0;No;0;No applicable provisions could be located;No;0;Civil Code, Art. 1676;No;0;Civil Code, Art. 1686;No;0;Civil Code, Art. 1680
Angola;AGO;AGO;Sub-Saharan Africa;Lower middle income;1977;0;No;0;No applicable provisions could be located;No;0;Civil Code, Art. 1676;No;0;Civil Code, Art. 1686;No;0;Civil Code, Art. 1680
Angola;AGO;AGO;Sub-Saharan Africa;Lower middle income;1978;0;No;0;No applicable provisions could be located;No;0;Civil Code, Art. 1676;No;0;Civil Code, Art. 1686;No;0;Civil Code, Art. 1680
Angola;AGO;AGO;Sub-Saharan Africa;Lower middle income;1979;0;No;0;No applicable provisions could be located;No;0;Civil Code, Art. 1676;No;0;Civil Code, Art. 1686;No;0;Civil Code, Art. 1680
Angola;AGO;AGO;Sub-Saharan Africa;Lower middle income;1980;0;No;0;No applicable provisions could be located;No;0;Civil Code, Art. 1676;No;0;Civil Code, Art. 1686;No;0;Civil Code, Art. 1680
Angola;AGO;AGO;Sub-Saharan Africa;Lower middle income;1981;0;No;0;No applicable provisions could be located;No;0;Civil Code, Art. 1676;No;0;Civil Code, Art. 1686;No;0;Civil Code, Art. 1680
Angola;AGO;AGO;Sub-Saharan Africa;Lower middle income;1982;0;No;0;No applicable provisions could be located;No;0;Civil Code, Art. 1676;No;0;Civil Code, Art. 1686;No;0;Civil Code, Art. 1680
Angola;AGO;AGO;Sub-Saharan Africa;Lower middle income;1983;0;No;0;No applicable provisions could be located;No;0;Civil Code, Art. 1676;No;0;Civil Code, Art. 1686;No;0;Civil Code, Art. 1680
Angola;AGO;AGO;Sub-Saharan Africa;Lower middle income;1984;0;No;0;No applicable provisions could be located;No;0;Civil Code, Art. 1676;No;0;Civil Code, Art. 1686;No;0;Civil Code, Art. 1680
Angola;AGO;AGO;Sub-Saharan Africa;Lower middle income;1985;0;No;0;No applicable provisions could be located;No;0;Civil Code, Art. 1676;No;0;Civil Code, Art. 1686;No;0;Civil Code, Art. 1680
Angola;AGO;AGO;Sub-Saharan Africa;Lower middle income;1986;0;No;0;No applicable provisions could be located;No;0;Civil Code, Art. 1676;No;0;Civil Code, Art. 1686;No;0;Civil Code, Art. 1680
Angola;AGO;AGO;Sub-Saharan Africa;Lower middle income;1987;0;No;0;No applicable provisions could be located;No;0;Civil Code, Art. 1676;No;0;Civil Code, Art. 1686;No;0;Civil Code, Art. 1680
Angola;AGO;AGO;Sub-Saharan Africa;Lower middle income;1988;0;No;0;No applicable provisions could be located;No;0;Civil Code, Art. 1676;No;0;Civil Code, Art. 1686;No;0;Civil Code, Art. 1680
Angola;AGO;AGO;Sub-Saharan Africa;Lower middle income;1989;75;No;0;No applicable provisions could be located;Yes;1;Law No. 1/88 (Family Code);Yes;1;Law No. 1/88 (Family Code);Yes;1;Law No. 1/88 (Family Code)
Angola;AGO;AGO;Sub-Saharan Africa;Lower middle income;1990;75;No;0;No applicable provisions could be located;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located
Angola;AGO;AGO;Sub-Saharan Africa;Lower middle income;1991;75;No;0;No applicable provisions could be located;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located
Angola;AGO;AGO;Sub-Saharan Africa;Lower middle income;1992;75;No;0;No applicable provisions could be located;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located
Angola;AGO;AGO;Sub-Saharan Africa;Lower middle income;1993;75;No;0;No applicable provisions could be located;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located
Angola;AGO;AGO;Sub-Saharan Africa;Lower middle income;1994;75;No;0;No applicable provisions could be located;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located
Angola;AGO;AGO;Sub-Saharan Africa;Lower middle income;1995;75;No;0;No applicable provisions could be located;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located
Angola;AGO;AGO;Sub-Saharan Africa;Lower middle income;1996;75;No;0;No applicable provisions could be located;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located
Angola;AGO;AGO;Sub-Saharan Africa;Lower middle income;1997;75;No;0;No applicable provisions could be located;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located
Angola;AGO;AGO;Sub-Saharan Africa;Lower middle income;1998;75;No;0;No applicable provisions could be located;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located
Angola;AGO;AGO;Sub-Saharan Africa;Lower middle income;1999;75;No;0;No applicable provisions could be located;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located
Angola;AGO;AGO;Sub-Saharan Africa;Lower middle income;2000;75;No;0;No applicable provisions could be located;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located
Angola;AGO;AGO;Sub-Saharan Africa;Lower middle income;2001;75;No;0;No applicable provisions could be located;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located
Angola;AGO;AGO;Sub-Saharan Africa;Lower middle income;2002;75;No;0;No applicable provisions could be located;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located
Angola;AGO;AGO;Sub-Saharan Africa;Lower middle income;2003;75;No;0;No applicable provisions could be located;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located
Angola;AGO;AGO;Sub-Saharan Africa;Lower middle income;2004;75;No;0;No applicable provisions could be located;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located
Angola;AGO;AGO;Sub-Saharan Africa;Lower middle income;2005;75;No;0;No applicable provisions could be located;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located
Angola;AGO;AGO;Sub-Saharan Africa;Lower middle income;2006;75;No;0;No applicable provisions could be located;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located
Angola;AGO;AGO;Sub-Saharan Africa;Lower middle income;2007;75;No;0;No applicable provisions could be located;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located
Angola;AGO;AGO;Sub-Saharan Africa;Lower middle income;2008;75;No;0;No applicable provisions could be located;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located
Angola;AGO;AGO;Sub-Saharan Africa;Lower middle income;2009;75;No;0;No applicable provisions could be located;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located
Angola;AGO;AGO;Sub-Saharan Africa;Lower middle income;2010;75;No;0;No applicable provisions could be located;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located
Angola;AGO;AGO;Sub-Saharan Africa;Lower middle income;2011;75;No;0;No applicable provisions could be located;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located
Angola;AGO;AGO;Sub-Saharan Africa;Lower middle income;2012;75;No;0;No applicable provisions could be located;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located
Angola;AGO;AGO;Sub-Saharan Africa;Lower middle income;2013;100;Yes;1;Central Bank of Angola Notice No. 2/2011, Art. 5;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located
Angola;AGO;AGO;Sub-Saharan Africa;Lower middle income;2014;100;Yes;1;Central Bank of Angola Notice No. 2/2011, Art. 5;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located
