Economy;Economy Code;ISO Code;Region;Income Group;Report Year;MARRIAGE SCORE;Is the law free of legal provisions that require a married woman to obey her husband?;Score;Legal Basis;Can a woman be head of household in the same way as a man?;Score;Legal Basis;Is there legislation specifically addressing domestic violence?;Score;Legal Basis;Can a woman obtain a judgment of divorce in the same way as a man?;Score;Legal Basis;Does a woman have the same rights to remarry as a man?;Score;Legal Basis
Algeria;DZA;DZA;Middle East & North Africa;Lower middle income;1972;0;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located
Algeria;DZA;DZA;Middle East & North Africa;Lower middle income;1973;0;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located
Algeria;DZA;DZA;Middle East & North Africa;Lower middle income;1974;0;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located
Algeria;DZA;DZA;Middle East & North Africa;Lower middle income;1975;0;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located
Algeria;DZA;DZA;Middle East & North Africa;Lower middle income;1976;0;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;Civil Code of 1975, Art. 1;No;0;Civil Code of 1975, Art. 1
Algeria;DZA;DZA;Middle East & North Africa;Lower middle income;1977;0;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;Civil Code of 1975, Art. 1;No;0;Civil Code of 1975, Art. 1
Algeria;DZA;DZA;Middle East & North Africa;Lower middle income;1978;0;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;Civil Code of 1975, Art. 1;No;0;Civil Code of 1975, Art. 1
Algeria;DZA;DZA;Middle East & North Africa;Lower middle income;1979;0;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;Civil Code of 1975, Art. 1;No;0;Civil Code of 1975, Art. 1
Algeria;DZA;DZA;Middle East & North Africa;Lower middle income;1980;0;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;Civil Code of 1975, Art. 1;No;0;Civil Code of 1975, Art. 1
Algeria;DZA;DZA;Middle East & North Africa;Lower middle income;1981;0;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;Civil Code of 1975, Art. 1;No;0;Civil Code of 1975, Art. 1
Algeria;DZA;DZA;Middle East & North Africa;Lower middle income;1982;0;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;Civil Code of 1975, Art. 1;No;0;Civil Code of 1975, Art. 1
Algeria;DZA;DZA;Middle East & North Africa;Lower middle income;1983;0;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;Civil Code of 1975, Art. 1;No;0;Civil Code of 1975, Art. 1
Algeria;DZA;DZA;Middle East & North Africa;Lower middle income;1984;0;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;Civil Code of 1975, Art. 1;No;0;Civil Code of 1975, Art. 1
Algeria;DZA;DZA;Middle East & North Africa;Lower middle income;1985;0;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;Civil Code of 1975, Art. 1;No;0;Civil Code of 1975, Art. 1
Algeria;DZA;DZA;Middle East & North Africa;Lower middle income;1986;0;No;0;Code de la Famille, Art. 37(1);No;0;Code de la Famille, Art. 37(1);No;0;No applicable provisions could be located;No;0;Code de la famille, Arts. 48-49 et 53-56;No;0;Code de la famille, Art. 58
Algeria;DZA;DZA;Middle East & North Africa;Lower middle income;1987;0;No;0;Code de la Famille, Art. 37(1);No;0;Code de la Famille, Art. 37(1);No;0;No applicable provisions could be located;No;0;Code de la famille, Arts. 48-49 et 53-56;No;0;Code de la famille, Art. 58
Algeria;DZA;DZA;Middle East & North Africa;Lower middle income;1988;0;No;0;Code de la Famille, Art. 37(1);No;0;Code de la Famille, Art. 37(1);No;0;No applicable provisions could be located;No;0;Code de la famille, Arts. 48-49 et 53-56;No;0;Code de la famille, Art. 58
Algeria;DZA;DZA;Middle East & North Africa;Lower middle income;1989;0;No;0;Code de la Famille, Art. 37(1);No;0;Code de la Famille, Art. 37(1);No;0;No applicable provisions could be located;No;0;Code de la famille, Arts. 48-49 et 53-56;No;0;Code de la famille, Art. 58
Algeria;DZA;DZA;Middle East & North Africa;Lower middle income;1990;0;No;0;Code de la Famille, Art. 37(1);No;0;Code de la Famille, Art. 37(1);No;0;No applicable provisions could be located;No;0;Code de la famille, Arts. 48-49 et 53-56;No;0;Code de la famille, Art. 58
Algeria;DZA;DZA;Middle East & North Africa;Lower middle income;1991;0;No;0;Code de la Famille, Art. 37(1);No;0;Code de la Famille, Art. 37(1);No;0;No applicable provisions could be located;No;0;Code de la famille, Arts. 48-49 et 53-56;No;0;Code de la famille, Art. 58
Algeria;DZA;DZA;Middle East & North Africa;Lower middle income;1992;0;No;0;Code de la Famille, Art. 37(1);No;0;Code de la Famille, Art. 37(1);No;0;No applicable provisions could be located;No;0;Code de la famille, Arts. 48-49 et 53-56;No;0;Code de la famille, Art. 58
Algeria;DZA;DZA;Middle East & North Africa;Lower middle income;1993;0;No;0;Code de la Famille, Art. 37(1);No;0;Code de la Famille, Art. 37(1);No;0;No applicable provisions could be located;No;0;Code de la famille, Arts. 48-49 et 53-56;No;0;Code de la famille, Art. 58
Algeria;DZA;DZA;Middle East & North Africa;Lower middle income;1994;0;No;0;Code de la Famille, Art. 37(1);No;0;Code de la Famille, Art. 37(1);No;0;No applicable provisions could be located;No;0;Code de la famille, Arts. 48-49 et 53-56;No;0;Code de la famille, Art. 58
Algeria;DZA;DZA;Middle East & North Africa;Lower middle income;1995;0;No;0;Code de la Famille, Art. 37(1);No;0;Code de la Famille, Art. 37(1);No;0;No applicable provisions could be located;No;0;Code de la famille, Arts. 48-49 et 53-56;No;0;Code de la famille, Art. 58
Algeria;DZA;DZA;Middle East & North Africa;Lower middle income;1996;0;No;0;Code de la Famille, Art. 37(1);No;0;Code de la Famille, Art. 37(1);No;0;No applicable provisions could be located;No;0;Code de la famille, Arts. 48-49 et 53-56;No;0;Code de la famille, Art. 58
Algeria;DZA;DZA;Middle East & North Africa;Lower middle income;1997;0;No;0;Code de la Famille, Art. 37(1);No;0;Code de la Famille, Art. 37(1);No;0;No applicable provisions could be located;No;0;Code de la famille, Arts. 48-49 et 53-56;No;0;Code de la famille, Art. 58
Algeria;DZA;DZA;Middle East & North Africa;Lower middle income;1998;0;No;0;Code de la Famille, Art. 37(1);No;0;Code de la Famille, Art. 37(1);No;0;No applicable provisions could be located;No;0;Code de la famille, Arts. 48-49 et 53-56;No;0;Code de la famille, Art. 58
Algeria;DZA;DZA;Middle East & North Africa;Lower middle income;1999;0;No;0;Code de la Famille, Art. 37(1);No;0;Code de la Famille, Art. 37(1);No;0;No applicable provisions could be located;No;0;Code de la famille, Arts. 48-49 et 53-56;No;0;Code de la famille, Art. 58
Algeria;DZA;DZA;Middle East & North Africa;Lower middle income;2000;0;No;0;Code de la Famille, Art. 37(1);No;0;Code de la Famille, Art. 37(1);No;0;No applicable provisions could be located;No;0;Code de la famille, Arts. 48-49 et 53-56;No;0;Code de la famille, Art. 58
Algeria;DZA;DZA;Middle East & North Africa;Lower middle income;2001;0;No;0;Code de la Famille, Art. 37(1);No;0;Code de la Famille, Art. 37(1);No;0;No applicable provisions could be located;No;0;Code de la famille, Arts. 48-49 et 53-56;No;0;Code de la famille, Art. 58
Algeria;DZA;DZA;Middle East & North Africa;Lower middle income;2002;0;No;0;Code de la Famille, Art. 37(1);No;0;Code de la Famille, Art. 37(1);No;0;No applicable provisions could be located;No;0;Code de la famille, Arts. 48-49 et 53-56;No;0;Code de la famille, Art. 58
Algeria;DZA;DZA;Middle East & North Africa;Lower middle income;2003;0;No;0;Code de la Famille, Art. 37(1);No;0;Code de la Famille, Art. 37(1);No;0;No applicable provisions could be located;No;0;Code de la famille, Arts. 48-49 et 53-56;No;0;Code de la famille, Art. 58
Algeria;DZA;DZA;Middle East & North Africa;Lower middle income;2004;0;No;0;Code de la Famille, Art. 37(1);No;0;Code de la Famille, Art. 37(1);No;0;No applicable provisions could be located;No;0;Code de la famille, Arts. 48-49 et 53-56;No;0;Code de la famille, Art. 58
Algeria;DZA;DZA;Middle East & North Africa;Lower middle income;2005;0;No;0;Code de la Famille, Art. 37(1);No;0;Code de la Famille, Art. 37(1);No;0;No applicable provisions could be located;No;0;Code de la famille, Arts. 48-49 et 53-56;No;0;Code de la famille, Art. 58
Algeria;DZA;DZA;Middle East & North Africa;Lower middle income;2006;40;Yes;1;Code de la famille, Art. 36(4);Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;Code de la famille, Arts. 48-49 et 53-56;No;0;Code de la famille, Art. 58
Algeria;DZA;DZA;Middle East & North Africa;Lower middle income;2007;40;Yes;1;Code de la famille, Art. 36(4);Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;Code de la famille, Arts. 48-49 et 53-56;No;0;Code de la famille, Art. 58
Algeria;DZA;DZA;Middle East & North Africa;Lower middle income;2008;40;Yes;1;Code de la famille, Art. 36(4);Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;Code de la famille, Arts. 48-49 et 53-56;No;0;Code de la famille, Art. 58
Algeria;DZA;DZA;Middle East & North Africa;Lower middle income;2009;40;Yes;1;Code de la famille, Art. 36(4);Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;Code de la famille, Arts. 48-49 et 53-56;No;0;Code de la famille, Art. 58
Algeria;DZA;DZA;Middle East & North Africa;Lower middle income;2010;40;Yes;1;Code de la famille, Art. 36(4);Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;Code de la famille, Arts. 48-49 et 53-56;No;0;Code de la famille, Art. 58
Algeria;DZA;DZA;Middle East & North Africa;Lower middle income;2011;40;Yes;1;Code de la famille, Art. 36(4);Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;Code de la famille, Arts. 48-49 et 53-56;No;0;Code de la famille, Art. 58
Algeria;DZA;DZA;Middle East & North Africa;Lower middle income;2012;40;Yes;1;Code de la famille, Art. 36(4);Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;Code de la famille, Arts. 48-49 et 53-56;No;0;Code de la famille, Art. 58
Algeria;DZA;DZA;Middle East & North Africa;Lower middle income;2013;40;Yes;1;Code de la famille, Art. 36(4);Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;Code de la famille, Arts. 48-49 et 53-56;No;0;Code de la famille, Art. 58
Algeria;DZA;DZA;Middle East & North Africa;Lower middle income;2014;40;Yes;1;Code de la famille, Art. 36(4);Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;Code de la famille, Arts. 48-49 et 53-56;No;0;Code de la famille, Art. 58
Algeria;DZA;DZA;Middle East & North Africa;Lower middle income;2015;40;Yes;1;Code de la famille, Art. 36(4);Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;Code de la famille, Arts. 48-49 et 53-56;No;0;Code de la famille, Art. 58
Algeria;DZA;DZA;Middle East & North Africa;Lower middle income;2016;40;Yes;1;Code de la famille, Art. 36(4);Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;Code de la famille, Arts. 48-49 et 53-56;No;0;Code de la famille, Art. 58
Algeria;DZA;DZA;Middle East & North Africa;Lower middle income;2017;60;Yes;1;Code de la famille, Art. 36(4);Yes;1;No restrictions could be located;Yes;1;Loi n° 15-19 du 30 décembre 2015, Arts. 2(266.Bis- 266.bis 1) et 4(330.Bis);No;0;Code de la famille, Arts. 48-49 et 53-56;No;0;Code de la famille, Art. 58
Algeria;DZA;DZA;Middle East & North Africa;Lower middle income;2018;60;Yes;1;Code de la famille, Art. 36(4);Yes;1;No restrictions could be located;Yes;1;Loi n° 15-19 du 30 décembre 2015, Arts. 2(266.Bis- 266.bis 1) et 4(330.Bis);No;0;Code de la famille, Arts. 48-49 et 53-56;No;0;Code de la famille, Art. 58
Algeria;DZA;DZA;Middle East & North Africa;Lower middle income;2019;60;Yes;1;Code de la famille, Art. 36(4);Yes;1;No restrictions could be located;Yes;1;Loi n° 15-19 du 30 décembre 2015, Arts. 2(266.Bis- 266.bis 1) et 4(330.Bis);No;0;Code de la famille, Arts. 48-49 et 53-56;No;0;Code de la famille, Art. 58
Algeria;DZA;DZA;Middle East & North Africa;Lower middle income;2020;60;Yes;1;Code de la famille, Art. 36(4);Yes;1;No restrictions could be located;Yes;1;Loi n° 15-19 du 30 décembre 2015, Arts. 2(266.Bis- 266.bis 1) et 4(330.Bis);No;0;Code de la famille, Arts. 48-49 et 53-56;No;0;Code de la famille, Art. 58
Algeria;DZA;DZA;Middle East & North Africa;Lower middle income;2021;60;Yes;1;Code de la famille, Art. 36(4);Yes;1;No restrictions could be located;Yes;1;Loi No. 15-19 du 30 décembre 2015, Arts. 2(266. Bis- 266. bis 1) et 4(330. Bis);No;0;Code de la famille, Arts. 48-49 et 53-56;No;0;Code de la famille, Art. 58
Algeria;DZA;DZA;Middle East & North Africa;Lower middle income;2022;60;Yes;1;Code de la famille, Art. 36(4);Yes;1;No restrictions could be located;Yes;1;Loi No. 15-19 du 30 décembre 2015, Arts. 2(266. Bis- 266. bis 1) et 4(330. Bis);No;0;Code de la famille, Arts. 48-49 et 53-56;No;0;Code de la famille, Art. 58
Algeria;DZA;DZA;Middle East & North Africa;Lower middle income;2023;60;Yes;1;Code de la famille, Art. 36(4);Yes;1;No restrictions could be located;Yes;1;Loi No. 15-19 du 30 décembre 2015, Arts. 2(266. Bis- 266. bis 1) et 4(330. Bis);No;0;Code de la famille, Arts. 48-49 et 53-56;No;0;Code de la famille, Art. 58
Angola;AGO;AGO;Sub-Saharan Africa;Lower middle income;1971;40;Yes;1;No restrictions could be located;No;0;Decreto-Law No. 47344 of 1966 (Civil Code), Art. 1674;No;0;No applicable provisions could be located;Yes;1;Decreto-Law No. 47344 of 1966 (Civil Code), Art. 1792(1);No;0;Decreto-Law No. 47344 of 1966 (Civil Code), Art. 1605(2)
Angola;AGO;AGO;Sub-Saharan Africa;Lower middle income;1972;40;Yes;1;No restrictions could be located;No;0;Civil Code, Art. 1674;No;0;No applicable provisions could be located;Yes;1;Civil Code, Art. 1792(1);No;0;Civil Code, Art. 1605(2)
Angola;AGO;AGO;Sub-Saharan Africa;Lower middle income;1973;40;Yes;1;No restrictions could be located;No;0;Civil Code, Art. 1674;No;0;No applicable provisions could be located;Yes;1;Civil Code, Art. 1792(1);No;0;Civil Code, Art. 1605(2)
Angola;AGO;AGO;Sub-Saharan Africa;Lower middle income;1974;40;Yes;1;No restrictions could be located;No;0;Civil Code, Art. 1674;No;0;No applicable provisions could be located;Yes;1;Civil Code, Art. 1792(1);No;0;Civil Code, Art. 1605(2)
Angola;AGO;AGO;Sub-Saharan Africa;Lower middle income;1975;40;Yes;1;No restrictions could be located;No;0;Civil Code, Art. 1674;No;0;No applicable provisions could be located;Yes;1;Civil Code, Art. 1792(1);No;0;Civil Code, Art. 1605(2)
Angola;AGO;AGO;Sub-Saharan Africa;Lower middle income;1976;40;Yes;1;No restrictions could be located;No;0;Civil Code, Art. 1674;No;0;No applicable provisions could be located;Yes;1;Civil Code, Art. 1792(1);No;0;Civil Code, Art. 1605(2)
Angola;AGO;AGO;Sub-Saharan Africa;Lower middle income;1977;40;Yes;1;No restrictions could be located;No;0;Civil Code, Art. 1674;No;0;No applicable provisions could be located;Yes;1;Civil Code, Art. 1792(1);No;0;Civil Code, Art. 1605(2)
Angola;AGO;AGO;Sub-Saharan Africa;Lower middle income;1978;40;Yes;1;No restrictions could be located;No;0;Civil Code, Art. 1674;No;0;No applicable provisions could be located;Yes;1;Civil Code, Art. 1792(1);No;0;Civil Code, Art. 1605(2)
Angola;AGO;AGO;Sub-Saharan Africa;Lower middle income;1979;40;Yes;1;No restrictions could be located;No;0;Civil Code, Art. 1674;No;0;No applicable provisions could be located;Yes;1;Civil Code, Art. 1792(1);No;0;Civil Code, Art. 1605(2)
Angola;AGO;AGO;Sub-Saharan Africa;Lower middle income;1980;40;Yes;1;No restrictions could be located;No;0;Civil Code, Art. 1674;No;0;No applicable provisions could be located;Yes;1;Civil Code, Art. 1792(1);No;0;Civil Code, Art. 1605(2)
Angola;AGO;AGO;Sub-Saharan Africa;Lower middle income;1981;40;Yes;1;No restrictions could be located;No;0;Civil Code, Art. 1674;No;0;No applicable provisions could be located;Yes;1;Civil Code, Art. 1792(1);No;0;Civil Code, Art. 1605(2)
Angola;AGO;AGO;Sub-Saharan Africa;Lower middle income;1982;40;Yes;1;No restrictions could be located;No;0;Civil Code, Art. 1674;No;0;No applicable provisions could be located;Yes;1;Civil Code, Art. 1792(1);No;0;Civil Code, Art. 1605(2)
Angola;AGO;AGO;Sub-Saharan Africa;Lower middle income;1983;40;Yes;1;No restrictions could be located;No;0;Civil Code, Art. 1674;No;0;No applicable provisions could be located;Yes;1;Civil Code, Art. 1792(1);No;0;Civil Code, Art. 1605(2)
