Economy;Economy Code;ISO Code;Region;Income Group;Report Year;MOBILITY SCORE;Can a woman choose where to live in the same way as a man?;Score;Legal Basis;Can a woman travel outside her home in the same way as a man?;Score;Legal Basis;Can a woman apply for a passport in the same way as a man?;Score;Legal Basis;Can a woman travel outside the country in the same way as a man?;Score;Legal Basis
Algeria;DZA;DZA;Middle East & North Africa;Lower middle income;1977;50;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;Ordinance 69-26 of 1969 portant institution du passeport national;Yes;1;No restrictions could be located
Algeria;DZA;DZA;Middle East & North Africa;Lower middle income;1978;50;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;Ordinance No. 77 - 1 of 23 January 1977 on the travel documents of Algerian nationals, Art. 3;Yes;1;No restrictions could be located
Algeria;DZA;DZA;Middle East & North Africa;Lower middle income;1979;50;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;Ordinance No. 77 - 1 of 23 January 1977 on the travel documents of Algerian nationals, Art. 3;Yes;1;No restrictions could be located
Algeria;DZA;DZA;Middle East & North Africa;Lower middle income;1980;50;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;Ordinance No. 77 - 1 of 23 January 1977 on the travel documents of Algerian nationals, Art. 3;Yes;1;No restrictions could be located
Algeria;DZA;DZA;Middle East & North Africa;Lower middle income;1981;50;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;Ordinance No. 77 - 1 of 23 January 1977 on the travel documents of Algerian nationals, Art. 3;Yes;1;No restrictions could be located
Algeria;DZA;DZA;Middle East & North Africa;Lower middle income;1982;50;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;Ordinance No. 77 - 1 of 23 January 1977 on the travel documents of Algerian nationals, Art. 3;Yes;1;No restrictions could be located
Algeria;DZA;DZA;Middle East & North Africa;Lower middle income;1983;50;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;Ordinance No. 77 - 1 of 23 January 1977 on the travel documents of Algerian nationals, Art. 3;Yes;1;No restrictions could be located
Algeria;DZA;DZA;Middle East & North Africa;Lower middle income;1984;50;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;Ordinance No. 77 - 1 of 23 January 1977 on the travel documents of Algerian nationals, Art. 3;Yes;1;No restrictions could be located
Algeria;DZA;DZA;Middle East & North Africa;Lower middle income;1985;50;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;Ordinance No. 77 - 1 of 23 January 1977 on the travel documents of Algerian nationals, Art. 3;Yes;1;No restrictions could be located
Algeria;DZA;DZA;Middle East & North Africa;Lower middle income;1986;50;Yes;1;No restrictions could be located;No;0;Code de la Famille, Art. 37(1);No;0;Ordinance No. 77 - 1 of 23 January 1977 on the travel documents of Algerian nationals, Art. 3;Yes;1;No restrictions could be located
Algeria;DZA;DZA;Middle East & North Africa;Lower middle income;1987;50;Yes;1;No restrictions could be located;No;0;Code de la Famille, Art. 37(1);No;0;Ordinance No. 77 - 1 of 23 January 1977 on the travel documents of Algerian nationals, Art. 3;Yes;1;No restrictions could be located
Algeria;DZA;DZA;Middle East & North Africa;Lower middle income;1988;50;Yes;1;No restrictions could be located;No;0;Code de la Famille, Art. 37(1);No;0;Ordinance No. 77 - 1 of 23 January 1977 on the travel documents of Algerian nationals, Art. 3;Yes;1;No restrictions could be located
Algeria;DZA;DZA;Middle East & North Africa;Lower middle income;1989;50;Yes;1;No restrictions could be located;No;0;Code de la Famille, Art. 37(1);No;0;Ordinance No. 77 - 1 of 23 January 1977 on the travel documents of Algerian nationals, Art. 3;Yes;1;No restrictions could be located
Algeria;DZA;DZA;Middle East & North Africa;Lower middle income;1990;50;Yes;1;No restrictions could be located;No;0;Code de la Famille, Art. 37(1);No;0;Ordinance No. 77 - 1 of 23 January 1977 on the travel documents of Algerian nationals, Art. 3;Yes;1;No restrictions could be located
Algeria;DZA;DZA;Middle East & North Africa;Lower middle income;1991;50;Yes;1;No restrictions could be located;No;0;Code de la Famille, Art. 37(1);No;0;Ordinance No. 77 - 1 of 23 January 1977 on the travel documents of Algerian nationals, Art. 3;Yes;1;No restrictions could be located
Algeria;DZA;DZA;Middle East & North Africa;Lower middle income;1992;50;Yes;1;No restrictions could be located;No;0;Code de la Famille, Art. 37(1);No;0;Ordinance No. 77 - 1 of 23 January 1977 on the travel documents of Algerian nationals, Art. 3;Yes;1;No restrictions could be located
Algeria;DZA;DZA;Middle East & North Africa;Lower middle income;1993;50;Yes;1;No restrictions could be located;No;0;Code de la Famille, Art. 37(1);No;0;Ordinance No. 77 - 1 of 23 January 1977 on the travel documents of Algerian nationals, Art. 3;Yes;1;No restrictions could be located
Algeria;DZA;DZA;Middle East & North Africa;Lower middle income;1994;50;Yes;1;No restrictions could be located;No;0;Code de la Famille, Art. 37(1);No;0;Ordinance No. 77 - 1 of 23 January 1977 on the travel documents of Algerian nationals, Art. 3;Yes;1;No restrictions could be located
Algeria;DZA;DZA;Middle East & North Africa;Lower middle income;1995;50;Yes;1;No restrictions could be located;No;0;Code de la Famille, Art. 37(1);No;0;Ordinance No. 77 - 1 of 23 January 1977 on the travel documents of Algerian nationals, Art. 3;Yes;1;No restrictions could be located
Algeria;DZA;DZA;Middle East & North Africa;Lower middle income;1996;50;Yes;1;No restrictions could be located;No;0;Code de la Famille, Art. 37(1);No;0;Ordinance No. 77 - 1 of 23 January 1977 on the travel documents of Algerian nationals, Art. 3;Yes;1;No restrictions could be located
Algeria;DZA;DZA;Middle East & North Africa;Lower middle income;1997;50;Yes;1;No restrictions could be located;No;0;Code de la Famille, Art. 37(1);No;0;Ordinance No. 77 - 1 of 23 January 1977 on the travel documents of Algerian nationals, Art. 3;Yes;1;No restrictions could be located
Algeria;DZA;DZA;Middle East & North Africa;Lower middle income;1998;50;Yes;1;No restrictions could be located;No;0;Code de la Famille, Art. 37(1);No;0;Ordinance No. 77 - 1 of 23 January 1977 on the travel documents of Algerian nationals, Art. 3;Yes;1;No restrictions could be located
Algeria;DZA;DZA;Middle East & North Africa;Lower middle income;1999;50;Yes;1;No restrictions could be located;No;0;Code de la Famille, Art. 37(1);No;0;Ordinance No. 77 - 1 of 23 January 1977 on the travel documents of Algerian nationals, Art. 3;Yes;1;No restrictions could be located
Algeria;DZA;DZA;Middle East & North Africa;Lower middle income;2000;50;Yes;1;No restrictions could be located;No;0;Code de la Famille, Art. 37(1);No;0;Ordinance No. 77 - 1 of 23 January 1977 on the travel documents of Algerian nationals, Art. 3;Yes;1;No restrictions could be located
Algeria;DZA;DZA;Middle East & North Africa;Lower middle income;2001;50;Yes;1;No restrictions could be located;No;0;Code de la Famille, Art. 37(1);No;0;Ordinance No. 77 - 1 of 23 January 1977 on the travel documents of Algerian nationals, Art. 3;Yes;1;No restrictions could be located
Algeria;DZA;DZA;Middle East & North Africa;Lower middle income;2002;50;Yes;1;No restrictions could be located;No;0;Code de la Famille, Art. 37(1);No;0;Ordinance No. 77 - 1 of 23 January 1977 on the travel documents of Algerian nationals, Art. 3;Yes;1;No restrictions could be located
Algeria;DZA;DZA;Middle East & North Africa;Lower middle income;2003;50;Yes;1;No restrictions could be located;No;0;Code de la Famille, Art. 37(1);No;0;Ordinance No. 77 - 1 of 23 January 1977 on the travel documents of Algerian nationals, Art. 3;Yes;1;No restrictions could be located
Algeria;DZA;DZA;Middle East & North Africa;Lower middle income;2004;50;Yes;1;No restrictions could be located;No;0;Code de la Famille, Art. 37(1);No;0;Ordinance No. 77 - 1 of 23 January 1977 on the travel documents of Algerian nationals, Art. 3;Yes;1;No restrictions could be located
Algeria;DZA;DZA;Middle East & North Africa;Lower middle income;2005;50;Yes;1;No restrictions could be located;No;0;Code de la Famille, Art. 37(1);No;0;Ordinance No. 77 - 1 of 23 January 1977 on the travel documents of Algerian nationals, Art. 3;Yes;1;No restrictions could be located
Algeria;DZA;DZA;Middle East & North Africa;Lower middle income;2006;75;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located;No;0;Ordinance No. 77 - 1 of 23 January 1977 on the travel documents of Algerian nationals, Art. 3;Yes;1;No restrictions could be located
Algeria;DZA;DZA;Middle East & North Africa;Lower middle income;2007;75;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located;No;0;Ordinance No. 77 - 1 of 23 January 1977 on the travel documents of Algerian nationals, Art. 3;Yes;1;No restrictions could be located
Algeria;DZA;DZA;Middle East & North Africa;Lower middle income;2008;75;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located;No;0;Ordinance No. 77 - 1 of 23 January 1977 on the travel documents of Algerian nationals, Art. 3;Yes;1;No restrictions could be located
Algeria;DZA;DZA;Middle East & North Africa;Lower middle income;2009;75;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located;No;0;Ordinance No. 77 - 1 of 23 January 1977 on the travel documents of Algerian nationals, Art. 3;Yes;1;No restrictions could be located
Algeria;DZA;DZA;Middle East & North Africa;Lower middle income;2010;75;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located;No;0;Ordinance No. 77 - 1 of 23 January 1977 on the travel documents of Algerian nationals, Art. 3;Yes;1;No restrictions could be located
Algeria;DZA;DZA;Middle East & North Africa;Lower middle income;2011;75;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located;No;0;Ordinance No. 77 - 1 of 23 January 1977 on the travel documents of Algerian nationals, Art. 3;Yes;1;No restrictions could be located
Algeria;DZA;DZA;Middle East & North Africa;Lower middle income;2012;75;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located;No;0;Ordinance No. 77 - 1 of 23 January 1977 on the travel documents of Algerian nationals, Art. 3;Yes;1;No restrictions could be located
Algeria;DZA;DZA;Middle East & North Africa;Lower middle income;2013;75;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located;No;0;Ordinance No. 77 - 1 of 23 January 1977 on the travel documents of Algerian nationals, Art. 3;Yes;1;No restrictions could be located
Algeria;DZA;DZA;Middle East & North Africa;Lower middle income;2014;75;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located;No;0;Ordinance No. 77 - 1 of 23 January 1977 on the travel documents of Algerian nationals, Art. 3;Yes;1;No restrictions could be located
Algeria;DZA;DZA;Middle East & North Africa;Lower middle income;2015;75;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located;No;0;"Loi no. 14-03 relative aux titres et documents de voyage, Art. 7; Formulaire de demande de passeport";Yes;1;No restrictions could be located
Algeria;DZA;DZA;Middle East & North Africa;Lower middle income;2016;75;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located;No;0;"Loi no. 14-03 relative aux titres et documents de voyage, Art. 7; Formulaire de demande de passeport";Yes;1;No restrictions could be located
Algeria;DZA;DZA;Middle East & North Africa;Lower middle income;2017;75;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located;No;0;"Loi no. 14-03 relative aux titres et documents de voyage, Art. 7; Formulaire de demande de passeport";Yes;1;No restrictions could be located
Algeria;DZA;DZA;Middle East & North Africa;Lower middle income;2018;75;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located;No;0;"Loi no. 14-03 relative aux titres et documents de voyage, Art. 7; Formulaire de demande de passeport";Yes;1;No restrictions could be located
Algeria;DZA;DZA;Middle East & North Africa;Lower middle income;2019;75;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located;No;0;"Loi no. 14-03 relative aux titres et documents de voyage, Art. 7; Formulaire de demande de passeport";Yes;1;No restrictions could be located
Algeria;DZA;DZA;Middle East & North Africa;Lower middle income;2020;75;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located;No;0;"Loi no. 14-03 relative aux titres et documents de voyage, Art. 7; Formulaire de demande de passeport";Yes;1;No restrictions could be located
Algeria;DZA;DZA;Middle East & North Africa;Lower middle income;2021;75;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located;No;0;"Loi no. 14-03 relative aux titres et documents de voyage, Art. 7; Formulaire de demande de passeport";Yes;1;No restrictions could be located
Algeria;DZA;DZA;Middle East & North Africa;Lower middle income;2022;75;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located;No;0;"Loi no. 14-03 relative aux titres et documents de voyage, Art. 7; Formulaire de demande de passeport";Yes;1;No restrictions could be located
Algeria;DZA;DZA;Middle East & North Africa;Lower middle income;2023;75;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located;No;0;"Loi no. 14-03 relative aux titres et documents de voyage, Art. 7; Formulaire de demande de passeport";Yes;1;No restrictions could be located
Angola;AGO;AGO;Sub-Saharan Africa;Lower middle income;1971;75;No;0;Decreto-Law No. 47344 of 1966 (Civil Code), Art. 1672;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located
Angola;AGO;AGO;Sub-Saharan Africa;Lower middle income;1972;75;No;0;Civil Code, 1672;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located
Angola;AGO;AGO;Sub-Saharan Africa;Lower middle income;1973;75;No;0;Civil Code, 1672;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located
Angola;AGO;AGO;Sub-Saharan Africa;Lower middle income;1974;75;No;0;Civil Code, 1672;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located
Angola;AGO;AGO;Sub-Saharan Africa;Lower middle income;1975;75;No;0;Civil Code, 1672;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located
Angola;AGO;AGO;Sub-Saharan Africa;Lower middle income;1976;75;No;0;Civil Code, 1672;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located
Angola;AGO;AGO;Sub-Saharan Africa;Lower middle income;1977;75;No;0;Civil Code, 1672;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located
Angola;AGO;AGO;Sub-Saharan Africa;Lower middle income;1978;75;No;0;Civil Code, 1672;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located
Angola;AGO;AGO;Sub-Saharan Africa;Lower middle income;1979;75;No;0;Civil Code, 1672;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located
Angola;AGO;AGO;Sub-Saharan Africa;Lower middle income;1980;75;No;0;Civil Code, 1672;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located
Angola;AGO;AGO;Sub-Saharan Africa;Lower middle income;1981;75;No;0;Civil Code, 1672;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located
Angola;AGO;AGO;Sub-Saharan Africa;Lower middle income;1982;75;No;0;Civil Code, 1672;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located
Angola;AGO;AGO;Sub-Saharan Africa;Lower middle income;1983;75;No;0;Civil Code, 1672;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located
Angola;AGO;AGO;Sub-Saharan Africa;Lower middle income;1984;75;No;0;Civil Code, 1672;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located
Angola;AGO;AGO;Sub-Saharan Africa;Lower middle income;1985;75;No;0;Civil Code, 1672;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located
Angola;AGO;AGO;Sub-Saharan Africa;Lower middle income;1986;75;No;0;Civil Code, 1672;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located
Angola;AGO;AGO;Sub-Saharan Africa;Lower middle income;1987;75;No;0;Civil Code, 1672;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located
Angola;AGO;AGO;Sub-Saharan Africa;Lower middle income;1988;75;No;0;Civil Code, 1672;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located
Angola;AGO;AGO;Sub-Saharan Africa;Lower middle income;1989;100;Yes;1;Law No. 1/88 (Family Code), Arts. 10 and44;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located
Angola;AGO;AGO;Sub-Saharan Africa;Lower middle income;1990;100;Yes;1;Family Code, Art. 44;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located
